date,strategy,equity,benchmark_equity,drawdown,regime
2022-08-12,full_v0,16656.240265061897,14523.323549678327,-0.0904424343459731,2022_rates_inflation_shock
2022-08-15,full_v0,16609.772460314092,14334.127240368916,-0.09297993036518915,2022_rates_inflation_shock
2022-08-16,full_v0,16724.93185125139,14358.61335376553,-0.08669135061271993,2022_rates_inflation_shock
2022-08-17,full_v0,16663.245262524877,14278.288738561823,-0.09005990813727005,2022_rates_inflation_shock
2022-08-18,full_v0,16640.89454291259,14312.38994346696,-0.09128042764213151,2022_rates_inflation_shock
2022-08-19,full_v0,16622.25952614813,14277.437892090067,-0.09229804147421339,2022_rates_inflation_shock
2022-08-22,full_v0,16707.80359046537,14416.454879239745,-0.08762668409353558,2022_rates_inflation_shock
2022-08-23,full_v0,16627.316680937092,14449.615660174308,-0.09202188230949282,2022_rates_inflation_shock
2022-08-24,full_v0,16632.573164508,14462.71333198701,-0.09173483827527074,2022_rates_inflation_shock
2022-08-25,full_v0,16679.6350786693,14493.817301311374,-0.0891648993575812,2022_rates_inflation_shock
2022-08-26,full_v0,16593.332780064648,14386.908898576823,-0.09387766210475701,2022_rates_inflation_shock
2022-08-29,full_v0,16593.142491906798,14412.02973863022,-0.09388805328733318,2022_rates_inflation_shock
2022-08-30,full_v0,16511.28780850102,14163.598290553367,-0.098357942373414,2022_rates_inflation_shock
2022-08-31,full_v0,16488.074560214267,14002.95401751767,-0.09962556251257049,2022_rates_inflation_shock
2022-09-01,full_v0,16398.91778682808,13786.186568902735,-0.10449420132134224,2022_rates_inflation_shock
2022-09-02,full_v0,16415.874042162093,13776.366381638176,-0.10356826064813018,2022_rates_inflation_shock
2022-09-06,full_v0,16427.956607206725,13590.332587199518,-0.10290846058077019,2022_rates_inflation_shock
2022-09-07,full_v0,16396.59617478866,13462.934806228346,-0.1046209790191518,2022_rates_inflation_shock
2022-09-08,full_v0,16394.173301854567,13578.289325729975,-0.10475328633297243,2022_rates_inflation_shock
2022-09-09,full_v0,16486.284712091758,13805.044764448094,-0.09972330185081801,2022_rates_inflation_shock
2022-09-12,full_v0,16519.783070060024,14119.614139189007,-0.09789403639582006,2022_rates_inflation_shock
2022-09-13,full_v0,16488.82371351811,13969.861411890786,-0.09958465303693242,2022_rates_inflation_shock
2022-09-14,full_v0,16457.727608371628,14167.299907730436,-0.10128273719327618,2022_rates_inflation_shock
2022-09-15,full_v0,16455.325287508615,13740.785606706373,-0.10141392220749956,2022_rates_inflation_shock
2022-09-16,full_v0,16450.518489064903,13713.14584574791,-0.10167641000915684,2022_rates_inflation_shock
2022-09-19,full_v0,16450.518489064903,13744.080282560177,-0.10167641000915684,2022_rates_inflation_shock
2022-09-20,full_v0,16515.454800978565,13624.51764014916,-0.09813039285001246,2022_rates_inflation_shock
2022-09-21,full_v0,16482.089836508894,13632.087744455506,-0.09995237400411638,2022_rates_inflation_shock
2022-09-22,full_v0,16484.48406280607,13506.19769085155,-0.09982163101483243,2022_rates_inflation_shock
2022-09-23,full_v0,16388.737108019508,13041.411149522171,-0.10505014391621781,2022_rates_inflation_shock
2022-09-26,full_v0,16308.654450547638,12835.32021487034,-0.10942326689127546,2022_rates_inflation_shock
2022-09-27,full_v0,16318.473449652492,12808.838211317343,-0.10888707476262882,2022_rates_inflation_shock
2022-09-28,full_v0,16360.148205258944,13155.246236764373,-0.10661131572845228,2022_rates_inflation_shock
2022-09-29,full_v0,16362.584897791437,13130.894818040568,-0.10647825375931452,2022_rates_inflation_shock
2022-09-30,full_v0,16330.915738730499,13031.617011093029,-0.10820763102353415,2022_rates_inflation_shock
2022-10-03,full_v0,16340.704468764661,13298.263684359701,-0.1076730918166644,2022_rates_inflation_shock
2022-10-04,full_v0,16355.3675972421,13604.756028982201,-0.10687237333334687,2022_rates_inflation_shock
2022-10-05,full_v0,16384.631053032288,13691.651082755154,-0.1052743657885723,2022_rates_inflation_shock
2022-10-06,full_v0,16362.77388995993,13635.070952345892,-0.10646793334762694,2022_rates_inflation_shock
2022-10-07,full_v0,16370.082565885896,13490.549778297223,-0.10606882398215267,2022_rates_inflation_shock
2022-10-10,full_v0,16428.489021965604,13389.951514167755,-0.10287938668028018,2022_rates_inflation_shock
2022-10-11,full_v0,16409.18037719501,13264.316640251547,-0.10393378573157497,2022_rates_inflation_shock
2022-10-12,full_v0,16370.456767026988,13177.760527152324,-0.10604838975008468,2022_rates_inflation_shock
2022-10-13,full_v0,16370.456767026988,13305.812001481827,-0.10604838975008468,2022_rates_inflation_shock
2022-10-14,full_v0,16341.25287143514,13017.608033281394,-0.1076431448544436,2022_rates_inflation_shock
2022-10-17,full_v0,16341.25287143514,12907.74164312879,-0.1076431448544436,2022_rates_inflation_shock
2022-10-18,full_v0,16333.92106114525,12770.250923729693,-0.10804351753236996,2022_rates_inflation_shock
2022-10-19,full_v0,16324.135417115198,12624.591957579918,-0.10857788821991354,2022_rates_inflation_shock
2022-10-20,full_v0,16326.585519562355,12672.46119067459,-0.10844409396731058,2022_rates_inflation_shock
2022-10-21,full_v0,16338.830155656284,12736.928644969172,-0.10777544358639157,2022_rates_inflation_shock
2022-10-24,full_v0,16321.717483250393,12770.570276802102,-0.10870992582293715,2022_rates_inflation_shock
2022-10-25,full_v0,16307.013279396335,12941.821235258469,-0.10951288733463149,2022_rates_inflation_shock
2022-10-26,full_v0,16287.36580644212,13106.54107271935,-0.11058578898513027,2022_rates_inflation_shock
2022-10-27,full_v0,16257.812208638632,12990.706802925562,-0.11219964049343523,2022_rates_inflation_shock
2022-10-28,full_v0,16233.07930451078,12830.031186586355,-0.11355024541459924,2022_rates_inflation_shock
2022-10-31,full_v0,16285.203978548849,12936.266287023896,-0.11070384125170885,2022_rates_inflation_shock
2022-11-01,full_v0,16339.405699359195,12983.375850329721,-0.1077440145171048,2022_rates_inflation_shock
2022-11-02,full_v0,16312.513258765093,13046.63648261149,-0.1092125465754814,2022_rates_inflation_shock
2022-11-03,full_v0,16287.970408362988,12933.167428095388,-0.11055277311584744,2022_rates_inflation_shock
2022-11-04,full_v0,16349.543487838044,13664.655338340064,-0.10719041406086749,2022_rates_inflation_shock
2022-11-07,full_v0,16366.633284886855,13667.910141917971,-0.10625718099302772,2022_rates_inflation_shock
2022-11-08,full_v0,16342.278251557722,13602.265603782736,-0.10758715129087071,2022_rates_inflation_shock
2022-11-09,full_v0,16320.281968781412,13339.635322001677,-0.10878831584524051,2022_rates_inflation_shock
2022-11-10,full_v0,16334.992242655273,13655.574504784412,-0.10798502286423817,2022_rates_inflation_shock
2022-11-11,full_v0,16347.225364281689,13747.690670743785,-0.1073170012609348,2022_rates_inflation_shock
2022-11-14,full_v0,16344.78279341164,13696.794612502676,-0.10745038423207032,2022_rates_inflation_shock
2022-11-15,full_v0,16359.441746439332,13730.991471629863,-0.10664989376010747,2022_rates_inflation_shock
2022-11-16,full_v0,16342.375580451913,13666.137069812996,-0.10758183639203045,2022_rates_inflation_shock
2022-11-17,full_v0,16298.383281159657,13524.780488050923,-0.1099841509609264,2022_rates_inflation_shock
2022-11-18,full_v0,16300.842522177969,13442.286716026498,-0.10984985767274258,2022_rates_inflation_shock
2022-11-21,full_v0,16310.677618935104,13525.75309568994,-0.10931278648968856,2022_rates_inflation_shock
2022-11-22,full_v0,16318.042914504693,13727.662014582882,-0.10891058526048003,2022_rates_inflation_shock
2022-11-23,full_v0,16298.42208283797,13768.972146547203,-0.10998203209379265,2022_rates_inflation_shock
2022-11-25,full_v0,16295.962304350813,13649.30282414224,-0.11011635473186832,2022_rates_inflation_shock
2022-11-28,full_v0,16268.897866892676,13516.356777146244,-0.11159427912887976,2022_rates_inflation_shock
2022-11-29,full_v0,16283.717667737626,13629.66336851418,-0.11078500514114276,2022_rates_inflation_shock
2022-11-30,full_v0,16340.406788206352,13838.125820129078,-0.10768934744216263,2022_rates_inflation_shock
2022-12-01,full_v0,16511.70944049153,13904.933071102663,-0.09833491805575367,2022_rates_inflation_shock
2022-12-02,full_v0,16556.918721886417,13745.832192128437,-0.09586614699601126,2022_rates_inflation_shock
2022-12-05,full_v0,16322.53962353108,13255.108841977251,-0.1086650307025242,2022_rates_inflation_shock
2022-12-06,full_v0,16333.93550250984,13090.908898351168,-0.10804272892388389,2022_rates_inflation_shock
2022-12-07,full_v0,16465.54884539504,13309.875673567785,-0.10085563808842357,2022_rates_inflation_shock
2022-12-08,full_v0,16524.993377902294,13390.84787895689,-0.0976095139080373,2022_rates_inflation_shock
2022-12-09,full_v0,16606.726281044015,13533.679916326095,-0.09314627495180317,2022_rates_inflation_shock
2022-12-12,full_v0,16552.870888739315,13636.880368632173,-0.09608718951250128,2022_rates_inflation_shock
2022-12-13,full_v0,16694.891678703836,13955.853021732744,-0.08833177280760707,2022_rates_inflation_shock
2022-12-14,full_v0,16714.504509200466,13827.039808855356,-0.08726076289911544,2022_rates_inflation_shock
2022-12-15,full_v0,16505.125231387778,13789.365780370526,-0.09869446601548904,2022_rates_inflation_shock
